threshold,flops,non_zero_params,params_reduction_pct,flops_reduction_pct,accuracy,overall_f1,overall_precision,overall_recall,ham_accuracy,ham_f1,ham_precision,ham_recall,spam_accuracy,spam_f1,spam_precision,spam_recall,model,smooth_accuracy,smooth_overall_f1,smooth_ham_accuracy,smooth_ham_f1,smooth_spam_accuracy,smooth_spam_f1
8.200000000000001,1082087776.958914,12968252,80.63139383641932,80.63139383641932,0.711,0.6854507360343937,0.8125462894386016,0.711,0.426,0.5958041958041959,0.9906976744186048,0.426,0.996,0.7750972762645915,0.6343949044585987,0.996,satish860_sms_spam_detection-manning,0.6575,0.6043493121113636,0.3173,0.4621682607078741,0.9977,0.7465303635148529
8.3,1060784963.3090142,12712949,81.01269913950725,81.01269913950725,0.683,0.6485708362572905,0.8009254691477395,0.683,0.37,0.5385735080058224,0.9893048128342246,0.37,0.996,0.7585681645087585,0.6125461254612546,0.996,satish860_sms_spam_detection-manning,0.64995,0.5932845643096847,0.3021,0.44419932210644175,0.9978,0.7423698065129277
8.4,1039984466.2718152,12463666,81.38501333036935,81.38501333036936,0.618,0.5535296867695184,0.7793560606060607,0.618,0.238,0.3838709677419354,0.9916666666666668,0.238,0.998,0.7231884057971014,0.5670454545454545,0.998,satish860_sms_spam_detection-manning,0.6463,0.5881734195427681,0.2949,0.43605092554198926,0.9977,0.7402959135435471
8.5,1019630213.2952018,12219731,81.7493400680448,81.7493400680448,0.598,0.5214285714285715,0.7722222222222221,0.598,0.198,0.33,0.99,0.198,0.998,0.7128571428571429,0.5544444444444444,0.998,satish860_sms_spam_detection-manning,0.6385000000000001,0.5759106646393811,0.2792,0.41564060669417036,0.9978000000000001,0.7361807225845918
8.6,999781698.0244988,11981857,82.1046144583447,82.10461445834471,0.589,0.5064361447258919,0.768982942250269,0.589,0.18,0.3045685279187817,0.989010989010989,0.18,0.998,0.7083037615330021,0.5489548954895489,0.998,satish860_sms_spam_detection-manning,0.6282500000000001,0.5605125471133688,0.25839999999999996,0.39043187896250686,0.9981000000000002,0.7305932152642308
8.700000000000001,980387854.385458,11749432,82.45175054789404,82.45175054789404,0.576,0.4841321984241699,0.7641971188608933,0.576,0.154,0.2664359861591695,0.9871794871794872,0.154,0.998,0.7018284106891702,0.5412147505422994,0.998,satish860_sms_spam_detection-manning,0.6163000000000001,0.542344964546242,0.23420000000000002,0.3606147928613001,0.9984000000000002,0.7240751362311838
8.8,961462450.1922154,11522621,82.7905019025537,82.7905019025537,0.582,0.4945244176147357,0.7664275317113746,0.582,0.166,0.2842465753424658,0.988095238095238,0.166,0.998,0.7048022598870056,0.5447598253275109,0.998,satish860_sms_spam_detection-manning,0.6075,0.5285309956054458,0.2165,0.3376500569264286,0.9984999999999999,0.7194119342844629
8.9,942980453.0554332,11301124,83.12131658439476,83.12131658439476,0.551,0.4388839664530093,0.7540296069016358,0.551,0.104,0.1880650994575045,0.981132075471698,0.104,0.998,0.6897028334485141,0.5269271383315733,0.998,satish860_sms_spam_detection-manning,0.5974999999999999,0.5129126423297699,0.1964,0.3117530572357388,0.9986,0.7140722274238007
9.0,924919751.0311972,11084676,83.44459038157996,83.44459038157996,0.542,0.4204263030284624,0.7609603340292276,0.542,0.084,0.1549815498154981,1.0,0.084,1.0,0.6858710562414266,0.5219206680584552,1.0,satish860_sms_spam_detection-manning,0.58885,0.49861453774961334,0.179,0.28760414528469125,0.9986999999999998,0.7096249302145354
9.1,907288604.8079886,10873376,83.76017543362589,83.76017543362589,0.56,0.4543650793650794,0.7659574468085106,0.56,0.12,0.2142857142857142,1.0,0.12,1.0,0.6944444444444444,0.5319148936170213,1.0,satish860_sms_spam_detection-manning,0.57955,0.48338186479323486,0.1603,0.2619561762324669,0.9987999999999999,0.7048075533540028
9.2,890000986.4077849,10666193,84.0696115805167,84.0696115805167,0.578,0.4865655371108484,0.7711496746203904,0.578,0.156,0.2698961937716263,1.0,0.156,1.0,0.7032348804500703,0.5422993492407809,1.0,satish860_sms_spam_detection-manning,0.578,0.4865655371108484,0.156,0.2698961937716263,1.0,0.7032348804500703
9.3,873134830.0027227,10464061,84.37150385567121,84.37150385567121,0.63,0.5720445628840032,0.7836545175254853,0.63,0.262,0.4145569620253164,0.9924242424242424,0.262,0.998,0.72953216374269,0.5748847926267281,0.998,satish860_sms_spam_detection-manning,0.63,0.5720445628840032,0.262,0.4145569620253164,0.998,0.72953216374269
9.4,856639987.37283,10266379,84.66674987677173,84.66674987677173,0.546,0.4281280388570623,0.7620545073375262,0.546,0.092,0.1684981684981685,1.0,0.092,1.0,0.687757909215956,0.5241090146750524,1.0,satish860_sms_spam_detection-manning,0.546,0.4281280388570623,0.092,0.1684981684981685,1.0,0.687757909215956
9.5,840572948.276711,10073824,84.95433851707794,84.95433851707794,0.545,0.4262114190232983,0.7617801047120418,0.545,0.09,0.1651376146788991,1.0,0.09,1.0,0.6872852233676976,0.5235602094240838,1.0,satish860_sms_spam_detection-manning,0.545,0.4262114190232983,0.09,0.1651376146788991,1.0,0.6872852233676976
9.6,824844430.5257297,9885326,85.23586786464325,85.23586786464325,0.526,0.3886426835748668,0.7566735112936345,0.526,0.052,0.0988593155893536,1.0,0.052,1.0,0.6784260515603799,0.5133470225872689,1.0,satish860_sms_spam_detection-manning,0.526,0.3886426835748668,0.052,0.0988593155893536,1.0,0.6784260515603799
9.7,809537541.6524854,9701881,85.50985035339178,85.50985035339178,0.538,0.4126292342821109,0.7598752598752598,0.538,0.076,0.1412639405204461,1.0,0.076,1.0,0.6839945280437757,0.5197505197505198,1.0,satish860_sms_spam_detection-manning,0.538,0.4126292342821109,0.076,0.1412639405204461,1.0,0.6839945280437757
9.8,794522613.8802112,9521935,85.77860694485157,85.77860694485157,0.53,0.3967398280066743,0.7577319587628865,0.53,0.06,0.1132075471698113,1.0,0.06,1.0,0.6802721088435374,0.5154639175257731,1.0,satish860_sms_spam_detection-manning,0.53,0.3967398280066743,0.06,0.1132075471698113,1.0,0.6802721088435374
9.9,779924141.6252112,9346980,86.03990927698926,86.03990927698926,0.519,0.3742185863584856,0.754841997961264,0.519,0.038,0.0732177263969171,1.0,0.038,1.0,0.675219446320054,0.509683995922528,1.0,satish860_sms_spam_detection-manning,0.519,0.3742185863584856,0.038,0.0732177263969171,1.0,0.675219446320054
