threshold,flops,non_zero_params,params_reduction_pct,flops_reduction_pct,overall_accuracy,overall_f1,overall_precision,overall_recall,ham_accuracy,ham_f1,ham_precision,ham_recall,spam_accuracy,spam_f1,spam_precision,spam_recall
0.0,5586812844.558702,66955009,0.0,0.0,0.986,0.9859985998599861,0.9861944777911165,0.986,0.996,0.9861386138613861,0.9764705882352941,0.996,0.976,0.9858585858585859,0.9959183673469387,0.976
0.1,5427124641.113809,65041230,2.8583059409341582,2.8583059409341582,0.986,0.9859985998599861,0.9861944777911165,0.986,0.996,0.9861386138613861,0.9764705882352941,0.996,0.976,0.9858585858585859,0.9959183673469387,0.976
0.2,5270967172.743636,63169765,5.653414220286345,5.653414220286357,0.986,0.9859985998599861,0.9861944777911165,0.986,0.996,0.9861386138613861,0.9764705882352941,0.996,0.976,0.9858585858585859,0.9959183673469387,0.976
0.30000000000000004,5121281828.636613,61375865,8.332676051167432,8.332676051167443,0.986,0.9859985998599861,0.9861944777911165,0.986,0.996,0.9861386138613861,0.9764705882352941,0.996,0.976,0.9858585858585859,0.9959183673469387,0.976
0.4,4979310882.834249,59674418,10.873855606531247,10.873855606531235,0.985,0.9849987849015771,0.9851571909298612,0.985,0.994,0.9851337958374629,0.9764243614931237,0.994,0.976,0.9848637739656912,0.9938900203665988,0.976
0.5,4845894088.557508,58075488,13.261921897434137,13.261921897434148,0.984,0.983998399839984,0.9841936774709884,0.984,0.994,0.9841584158415841,0.9745098039215686,0.994,0.974,0.9838383838383838,0.9938775510204082,0.974
0.6000000000000001,4720466297.896457,56572302,15.50699067190029,15.5069906719003,0.985,0.9849987849015771,0.9851571909298612,0.985,0.994,0.9851337958374629,0.9764243614931237,0.994,0.976,0.9848637739656912,0.9938900203665988,0.976
0.7000000000000001,4602583936.912037,55159544,17.617001589828774,17.617001589828785,0.986,0.9859991039426523,0.9861244478586518,0.986,0.994,0.9861111111111112,0.9783464566929134,0.994,0.978,0.9858870967741935,0.9939024390243902,0.978
0.8,4491435455.541936,53827488,19.606480823563178,19.606480823563178,0.984,0.983998399839984,0.9841936774709884,0.984,0.994,0.9841584158415841,0.9745098039215686,0.994,0.974,0.9838383838383838,0.9938775510204082,0.974
0.9,4386191363.844813,52566193,21.490275656598,21.490275656598,0.986,0.9859991039426523,0.9861244478586518,0.986,0.994,0.9861111111111112,0.9783464566929134,0.994,0.978,0.9858870967741935,0.9939024390243902,0.978
1.0,4286256141.2783365,51368522,23.27904548560362,23.27904548560362,0.984,0.9839994239792633,0.9840697060376694,0.984,0.99,0.9840954274353877,0.9782608695652174,0.99,0.978,0.9839034205231388,0.9898785425101214,0.978
1.1,4191340663.7456594,50231010,24.977965427500727,24.977965427500738,0.983,0.982998622888454,0.9831565427198411,0.983,0.992,0.9831516352824579,0.9744597249508841,0.992,0.974,0.9828456104944501,0.9918533604887984,0.974
1.2000000000000002,4100816618.2744184,49146127,26.598281840272776,26.598281840272776,0.983,0.982999166959181,0.9830946865585654,0.983,0.99,0.9831181727904668,0.9763313609467456,0.99,0.976,0.9828801611278952,0.9898580121703854,0.976
1.3,4014510780.730398,48111797,28.14309531345146,28.14309531345146,0.982,0.981999927999712,0.982007712123394,0.982,0.984,0.9820359281437125,0.9800796812749004,0.984,0.98,0.9819639278557114,0.9839357429718876,0.98
1.4000000000000001,3932039821.7915483,47123426,29.619267170884854,29.619267170884854,0.979,0.9789998109982989,0.9790172446208064,0.979,0.982,0.9790628115653041,0.9761431411530815,0.982,0.976,0.9789368104312939,0.9818913480885312,0.976
1.5,3853075483.3923593,46177080,31.03267299986473,31.03267299986473,0.981,0.9809995249881247,0.9810481048104811,0.981,0.986,0.981094527363184,0.9762376237623762,0.986,0.976,0.9809045226130654,0.9858585858585859,0.976
1.6,3777193132.768373,45267670,32.3909134266564,32.39091342665641,0.982,0.9819993519766712,0.9820694179961914,0.982,0.988,0.9821073558648111,0.9762845849802372,0.988,0.976,0.9818913480885312,0.9878542510121457,0.976
1.7000000000000002,3704269860.8879447,44393723,33.69618843602874,33.69618843602874,0.981,0.9809984608753309,0.9811558945098211,0.981,0.99,0.981169474727453,0.9724950884086444,0.99,0.972,0.9808274470232089,0.9898167006109979,0.972
1.8,3634362240.9509754,43555917,34.947485407701166,34.947485407701166,0.98,0.9799987199180749,0.9801229114653351,0.98,0.988,0.9801587301587301,0.9724409448818898,0.988,0.972,0.9798387096774194,0.9878048780487805,0.972
1.9000000000000001,3566769449.4973207,42745853,36.157348586122964,36.157348586122964,0.978,0.9779968315437423,0.9782754866803279,0.978,0.99,0.9782608695652174,0.966796875,0.99,0.966,0.9777327935222672,0.9897540983606558,0.966
2.0,3501463784.016113,41963199,37.32627382665276,37.326273826652766,0.975,0.9749927729113714,0.9755497354942313,0.975,0.992,0.9754178957718781,0.9593810444874274,0.992,0.958,0.9745676500508647,0.9917184265010351,0.958
2.1,3438286288.835061,41206050,38.45710632344176,38.45710632344176,0.973,0.9729880877466962,0.973835846433108,0.973,0.994,0.9735553379040157,0.9539347408829175,0.994,0.952,0.9724208375893769,0.9937369519832986,0.952
