threshold,flops,non_zero_params,params_reduction_pct,flops_reduction_pct,overall_accuracy,overall_f1,overall_precision,overall_recall,ham_accuracy,ham_f1,ham_precision,ham_recall,spam_accuracy,spam_f1,spam_precision,spam_recall
0.0,58720256.0,4386178,0.0,0.0,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.1,58193361.48833358,4346821,0.8972960057708534,0.8972960057708534,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.2,57671795.228709824,4307862,1.7855180523909442,1.7855180523909442,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.30000000000000004,57143173.720778316,4268376,2.6857551152734804,2.6857551152734804,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.4,56619304.79946779,4229245,3.577898571375804,3.577898571375804,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.5,56095395.71545341,4190111,4.470110424155149,4.470110424155149,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.6000000000000001,55573575.092038676,4151133,5.358765649729669,5.358765649729669,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.7000000000000001,55052664.823244296,4112223,6.245870550625165,6.245870550625165,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.8,54525234.80886001,4072826,7.144078512089569,7.144078512089569,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
0.9,54002704.64434412,4033795,8.033942078958034,8.033942078958034,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.0,53481084.834448576,3994832,8.922255321147476,8.922255321147487,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.1,52962651.26572428,3956107,9.805142426960334,9.805142426960334,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.2000000000000002,52442249.72451187,3917235,10.691380969946952,10.691380969946952,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.3,51926895.29641524,3878740,11.569024330521927,11.569024330521927,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.4000000000000001,51413093.826200396,3840361,12.444023019585615,12.444023019585615,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.5,50893549.089336544,3801553,13.328802433462572,13.328802433462583,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.6,50381046.213212505,3763271,14.201589629969414,14.201589629969414,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.7000000000000002,49867057.31704641,3724878,15.076907503525849,15.076907503525849,0.99,0.98999899989999,0.9901960784313726,0.99,1.0,0.9900990099009901,0.9803921568627451,1.0,0.98,0.98989898989899,1.0,0.98
1.8,49352988.09547264,3686479,15.952362170436308,15.952362170436308,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
1.9000000000000001,48844206.963237695,3648475,16.818811274873024,16.818811274873024,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.0,48338839.66082908,3610726,17.679446661763386,17.679446661763386,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.1,47832749.42975137,3572923,18.541313188840036,18.541313188840036,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.2,47332522.95343417,3535558,19.39319380107237,19.39319380107237,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.3000000000000003,46828855.87215476,3497936,20.250933728635722,20.250933728635722,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.4000000000000004,46327919.8547364,3460518,21.104022682162004,21.104022682162004,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.5,45830210.24119313,3423341,21.951617102634692,21.95161710263468,0.991,0.9909992709409462,0.9911591355599214,0.991,1.0,0.9910802775024777,0.9823182711198428,1.0,0.982,0.9909182643794148,1.0,0.982
2.6,45328511.13240183,3385866,22.80600559302427,22.80600559302427,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.7,44827227.038216874,3348422,23.659687317751356,23.659687317751356,0.993,0.9929996569831921,0.9930966469428009,0.993,1.0,0.9930486593843099,0.9861932938856016,1.0,0.986,0.9929506545820745,1.0,0.986
2.8000000000000003,44332877.70422815,3311496,24.50155921624704,24.50155921624704,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
2.9000000000000004,43841406.697347894,3274785,25.338529352889914,25.33852935288993,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
3.0,43352265.12729032,3238248,26.17153248226588,26.17153248226588,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
3.1,42868317.93359594,3202099,26.995689641414465,26.995689641414465,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
3.2,42388199.58433425,3166236,27.813326317354193,27.813326317354193,0.991,0.9909992709409462,0.9911591355599214,0.991,1.0,0.9910802775024777,0.9823182711198428,1.0,0.982,0.9909182643794148,1.0,0.982
3.3000000000000003,41908255.27345584,3130386,28.630666607693534,28.630666607693534,0.994,0.9939997839922237,0.9940711462450592,0.994,1.0,0.9940357852882704,0.9881422924901185,1.0,0.988,0.993963782696177,1.0,0.988
3.4000000000000004,41430627.01183216,3094709,29.44406268965829,29.444062689658303,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
3.5,40957550.523310274,3059372,30.249707148227913,30.249707148227913,0.993,0.9929996569831921,0.9930966469428009,0.993,1.0,0.9930486593843099,0.9861932938856016,1.0,0.986,0.9929506545820745,1.0,0.986
3.6,40487553.175416045,3024265,31.05010786155965,31.05010786155965,0.993,0.9929996569831921,0.9930966469428009,0.993,1.0,0.9930486593843099,0.9861932938856016,1.0,0.986,0.9929506545820745,1.0,0.986
3.7,40017970.84212816,2989189,31.849801809228907,31.849801809228907,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
3.8000000000000003,39553248.19600481,2954476,32.64121975897923,32.64121975897923,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
3.9000000000000004,39086182.725490846,2919588,33.43662751488882,33.43662751488882,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
4.0,38627926.27468562,2885358,34.21703359963959,34.21703359963958,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
4.1000000000000005,38173538.83101689,2851417,34.99085080450451,34.99085080450451,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
4.2,37717357.45324335,2817342,35.7677230609428,35.7677230609428,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
4.3,37263532.28742837,2783443,36.5405827123295,36.5405827123295,0.992,0.9919994879672299,0.9921259842519685,0.992,1.0,0.9920634920634921,0.984251968503937,1.0,0.984,0.9919354838709677,1.0,0.984
4.4,36816775.75748909,2750072,37.301404548561415,37.301404548561415,0.985,0.9849966242404541,0.9854368932038835,0.985,1.0,0.9852216748768473,0.970873786407767,1.0,0.97,0.9847715736040609,1.0,0.97
4.5,36373245.631424904,2716942,38.05673185173971,38.05673185173971,0.984,0.9839959029511556,0.9844961240310077,0.984,1.0,0.984251968503937,0.9689922480620154,1.0,0.968,0.983739837398374,1.0,0.968
4.6000000000000005,35930291.170782395,2683855,38.81107880254746,38.81107880254746,0.98,0.9799919967987195,0.9807692307692307,0.98,1.0,0.9803921568627451,0.9615384615384616,1.0,0.96,0.9795918367346939,1.0,0.96
4.7,35491192.32970846,2651056,39.55885967236168,39.55885967236169,0.98,0.9799919967987195,0.9807692307692307,0.98,1.0,0.9803921568627451,0.9615384615384616,1.0,0.96,0.9795918367346939,1.0,0.96
4.800000000000001,35058640.00936031,2618746,40.29549188382232,40.29549188382232,0.983,0.9829950855797325,0.9835589941972921,0.983,1.0,0.983284169124877,0.9671179883945842,1.0,0.966,0.982706002034588,1.0,0.966
4.9,34627359.50796707,2586531,41.029958200510784,41.0299582005108,0.985,0.9849966242404541,0.9854368932038835,0.985,1.0,0.9852216748768473,0.970873786407767,1.0,0.97,0.9847715736040609,1.0,0.97
5.0,34196708.222267315,2554363,41.76335296925934,41.76335296925934,0.979,0.9789907349140972,0.9798464491362763,0.979,1.0,0.9794319294809011,0.9596928982725528,1.0,0.958,0.9785495403472931,1.0,0.958
5.1000000000000005,33769470.766393885,2522450,42.490934020461545,42.490934020461545,0.975,0.9749843652282677,0.9761904761904762,0.975,1.0,0.975609756097561,0.9523809523809523,1.0,0.95,0.9743589743589743,1.0,0.95
5.2,33343491.741907418,2490631,43.21637197578393,43.21637197578393,0.975,0.9749843652282677,0.9761904761904762,0.975,1.0,0.975609756097561,0.9523809523809523,1.0,0.95,0.9743589743589743,1.0,0.95
5.300000000000001,32921703.026188176,2459125,43.93467387780432,43.93467387780432,0.976,0.9759861680327868,0.9770992366412214,0.976,1.0,0.9765625,0.9541984732824428,1.0,0.952,0.9754098360655737,1.0,0.952
5.4,32504747.222497582,2427980,44.64474537969048,44.64474537969048,0.974,0.9739824121105867,0.9752851711026616,0.974,1.0,0.9746588693957114,0.9505703422053232,1.0,0.948,0.973305954825462,1.0,0.948
5.5,32088956.137218323,2396922,45.35283337794317,45.35283337794317,0.976,0.9759861680327868,0.9770992366412214,0.976,1.0,0.9765625,0.9541984732824428,1.0,0.952,0.9754098360655737,1.0,0.952
5.6000000000000005,31679390.271034144,2366329,46.050319891258404,46.050319891258404,0.975,0.9749843652282677,0.9761904761904762,0.975,1.0,0.975609756097561,0.9523809523809523,1.0,0.95,0.9743589743589743,1.0,0.95
5.7,31274576.991470933,2336091,46.73971279779343,46.73971279779343,0.97,0.9699729756781102,0.9716981132075472,0.97,1.0,0.970873786407767,0.9433962264150944,1.0,0.94,0.9690721649484536,1.0,0.94
5.800000000000001,30867862.677259333,2305711,47.43234314704055,47.43234314704055,0.973,0.9729803026406251,0.9743833017077799,0.973,1.0,0.9737098344693281,0.9487666034155597,1.0,0.946,0.9722507708119219,1.0,0.946
5.9,30466476.615090407,2275729,48.11589953713688,48.11589953713688,0.973,0.9729803026406251,0.9743833017077799,0.973,1.0,0.9737098344693281,0.9487666034155597,1.0,0.946,0.9722507708119219,1.0,0.946
6.0,30067861.77948638,2245954,48.79473655651913,48.79473655651913,0.974,0.9739824121105867,0.9752851711026616,0.974,1.0,0.9746588693957114,0.9505703422053232,1.0,0.948,0.973305954825462,1.0,0.948
6.1000000000000005,29674923.272691622,2216603,49.46390684554982,49.46390684554982,0.975,0.9749867680002722,0.9760072313014339,0.975,0.998,0.9755620723362659,0.9541108986615678,0.998,0.952,0.9744114636642784,0.9979035639412998,0.952
6.2,29285880.54816927,2187543,50.12644265690995,50.12644265690995,0.975,0.9749867680002722,0.9760072313014339,0.975,0.998,0.9755620723362659,0.9541108986615678,0.998,0.952,0.9744114636642784,0.9979035639412998,0.952
6.300000000000001,28900425.691856552,2158751,50.782868365123356,50.782868365123356,0.973,0.9729803026406251,0.9743833017077799,0.973,1.0,0.9737098344693281,0.9487666034155597,1.0,0.946,0.9722507708119219,1.0,0.946
6.4,28515278.749606606,2129982,51.43876969881296,51.43876969881296,0.971,0.9709755904715867,0.9725897920604915,0.971,1.0,0.9718172983479106,0.945179584120983,1.0,0.942,0.9701338825952626,1.0,0.942
6.5,28134964.719385304,2101574,52.086440632368316,52.086440632368316,0.972,0.9719780307761284,0.9734848484848485,0.972,1.0,0.9727626459143969,0.946969696969697,1.0,0.944,0.9711934156378601,1.0,0.944
6.6000000000000005,27756431.235700876,2073299,52.731079313242645,52.731079313242645,0.97,0.9699729756781102,0.9716981132075472,0.97,1.0,0.970873786407767,0.9433962264150944,1.0,0.94,0.9690721649484536,1.0,0.94
6.7,27380468.165062156,2045216,53.37134060678797,53.37134060678797,0.966,0.9659606505119919,0.9681647940074907,0.966,1.0,0.9671179883945842,0.9363295880149812,1.0,0.932,0.9648033126293996,1.0,0.932
6.800000000000001,27009378.169155926,2017497,54.003303103522015,54.003303103522015,0.967,0.9669682564944913,0.9688020751769802,0.967,0.998,0.967992240543162,0.9397363465160076,0.998,0.936,0.9659442724458205,0.997867803837953,0.936
6.9,26644044.827466644,1990208,54.62546207655048,54.62546207655048,0.965,0.9649618434475143,0.9670344018544781,0.965,0.998,0.9661181026137464,0.9362101313320825,0.998,0.932,0.9638055842812823,0.9978586723768736,0.932
7.0,26280465.257178344,1963050,55.24463439468257,55.24463439468257,0.968,0.9679711740566511,0.9696908871938981,0.968,0.998,0.9689320388349515,0.9415094339622642,0.998,0.938,0.9670103092783505,0.997872340425532,0.938
7.1000000000000005,25921009.057817534,1936200,55.856784653974366,55.856784653974366,0.972,0.9719810591960165,0.973279748439781,0.972,0.998,0.9727095516569201,0.9486692015209125,0.998,0.946,0.971252566735113,0.9978902953586498,0.946
7.2,25566051.081286713,1909686,56.461274485440406,56.461274485440406,0.964,0.9639583358362267,0.9661555030460851,0.964,0.998,0.965183752417795,0.9344569288389513,0.998,0.93,0.9627329192546584,0.9978540772532188,0.93
7.300000000000001,25212846.876156874,1883303,57.06277766201006,57.06277766201006,0.961,0.9609465358075205,0.9635383359275391,0.961,0.998,0.9623915139826422,0.9292364990689013,0.998,0.924,0.9595015576323987,0.9978401727861771,0.924
7.4,24862708.424086757,1857149,57.65905989223419,57.65905989223419,0.952,0.9518982166263813,0.955858385373804,0.952,0.998,0.9541108986615678,0.9139194139194139,0.998,0.906,0.949685534591195,0.9977973568281938,0.906
7.5,24514671.820184223,1831152,58.25176269636116,58.25176269636116,0.946,0.9458420754921351,0.9512635379061372,0.946,1.0,0.9487666034155597,0.9025270758122743,1.0,0.892,0.9429175475687104,1.0,0.892
7.6000000000000005,24173583.364045873,1805674,58.832632875364375,58.832632875364375,0.945,0.9448331201885705,0.9504504504504505,0.945,1.0,0.9478672985781991,0.9009009009009009,1.0,0.89,0.9417989417989417,1.0,0.89
7.7,23830058.37054128,1780014,59.41765245277324,59.41765245277324,0.939,0.9387721712492184,0.9456327985739751,0.939,1.0,0.942507068803016,0.8912655971479501,1.0,0.878,0.9350372736954207,1.0,0.878
7.800000000000001,23489799.943615604,1754598,59.99710910045146,59.99710910045146,0.932,0.9316841073122116,0.9401408450704225,0.932,1.0,0.9363295880149812,0.8802816901408451,1.0,0.864,0.927038626609442,1.0,0.864
7.9,23157640.9952975,1729787,60.562772418264835,60.562772418264835,0.937,0.9367489566087802,0.9440497335701598,0.937,1.0,0.940733772342427,0.8880994671403197,1.0,0.874,0.9327641408751334,1.0,0.874
8.0,22822202.092832528,1704731,61.13402146470116,61.13402146470116,0.934,0.9337112461883966,0.941696113074205,0.934,1.0,0.9380863039399625,0.8833922261484098,1.0,0.868,0.9293361884368309,1.0,0.868
