threshold,flops,non_zero_params,params_reduction_pct,flops_reduction_pct,accuracy,overall_f1,overall_precision,overall_recall,ham_accuracy,ham_f1,ham_precision,ham_recall,spam_accuracy,spam_f1,spam_precision,spam_recall,model,smooth_accuracy,smooth_overall_f1,smooth_ham_accuracy,smooth_ham_f1,smooth_spam_accuracy,smooth_spam_f1
0.0,11173557016.75352,278043473,0.0,0.0,0.915,0.9144103730600104,0.926759792851825,0.915,0.998,0.9215143120960296,0.855917667238422,0.998,0.832,0.9073064340239912,0.9976019184652278,0.832,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.915,0.9144103730600104,0.998,0.9215143120960296,0.832,0.9073064340239912
0.1,11045463133.043926,274855977,1.146402023254833,1.146402023254833,0.915,0.9144103730600104,0.926759792851825,0.915,0.998,0.9215143120960296,0.855917667238422,0.998,0.832,0.9073064340239912,0.9976019184652278,0.832,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.915,0.9144103730600104,0.998,0.9215143120960296,0.832,0.9073064340239912
0.2,10907652266.19358,271426683,2.379768145105854,2.379768145105854,0.914,0.9133888718799852,0.9260241043203372,0.914,0.998,0.9206642066420664,0.8544520547945206,0.998,0.83,0.906113537117904,0.997596153846154,0.83,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.914,0.9133888718799852,0.998,0.9206642066420664,0.83,0.906113537117904
0.3,10767988446.152405,267951280,3.629717644909436,3.629717644909425,0.918,0.9174718196457328,0.9289819376026272,0.918,0.998,0.924074074074074,0.8603448275862069,0.998,0.838,0.9108695652173912,0.9976190476190476,0.838,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.918,0.9174718196457328,0.998,0.924074074074074,0.838,0.9108695652173912
0.4,10629795286.393852,264512473,4.8665051741746845,4.8665051741746845,0.917,0.9164518405256892,0.9282386963469288,0.917,0.998,0.9232192414431082,0.8588640275387264,0.998,0.836,0.9096844396082698,0.9976133651551312,0.836,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.917,0.9164518405256892,0.998,0.9232192414431082,0.836,0.9096844396082698
0.5,10494441574.760498,261144323,6.077880490292964,6.077880490292964,0.919,0.9184913042296976,0.929727722873822,0.919,0.998,0.9249304911955516,0.8618307426597582,0.998,0.84,0.9120521172638436,0.997624703087886,0.84,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.919,0.9184913042296976,0.998,0.9249304911955516,0.84,0.9120521172638436
0.6000000000000001,10352446021.153383,257610897,7.34869830949062,7.348698309490609,0.928,0.9276454627675612,0.9365565075479396,0.928,0.998,0.9327102803738316,0.875438596491228,0.998,0.858,0.9225806451612903,0.9976744186046512,0.858,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.928,0.9276454627675612,0.998,0.9327102803738316,0.858,0.9225806451612903
0.7000000000000001,10215529823.389065,254203866,8.574057410079893,8.574057410079883,0.923,0.9225644248900065,0.9327365728900257,0.923,0.998,0.928372093023256,0.8678260869565217,0.998,0.848,0.9167567567567568,0.9976470588235294,0.848,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.923,0.9225644248900065,0.998,0.928372093023256,0.848,0.9167567567567568
0.8,10102257917.565086,251385201,9.587807155609797,9.587807155609797,0.921,0.9205531112507856,0.930690537084399,0.921,0.996,0.9265116279069768,0.8660869565217392,0.996,0.846,0.9145945945945946,0.9952941176470588,0.846,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.921,0.9205531112507856,0.996,0.9265116279069768,0.846,0.9145945945945946
0.9,9982412325.845592,248402956,10.660389427663352,10.660389427663352,0.925,0.9246200094677268,0.9337460554623426,0.925,0.996,0.9299719887955182,0.87215411558669,0.996,0.854,0.9192680301399354,0.9953379953379954,0.854,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.925,0.9246200094677268,0.996,0.9299719887955182,0.854,0.9192680301399354
1.0,9865983419.225271,245505732,11.702393387957722,11.702393387957722,0.904,0.903144181992082,0.918802142940074,0.904,0.998,0.9122486288848264,0.8400673400673401,0.998,0.81,0.8940397350993378,0.9975369458128078,0.81,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.904,0.903144181992082,0.998,0.9122486288848264,0.81,0.8940397350993378
1.1,9748948100.328611,242593418,12.74982455711161,12.74982455711161,0.867,0.8646777346035313,0.8940491068936046,0.867,0.998,0.8824049513704686,0.7908082408874801,0.998,0.736,0.8469505178365938,0.997289972899729,0.736,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.867,0.8646777346035313,0.998,0.8824049513704686,0.736,0.8469505178365938
1.2000000000000002,9631101820.548157,239660924,13.80451358410416,13.804513584104171,0.825,0.8194713088330109,0.8703703703703703,0.825,1.0,0.851063829787234,0.7407407407407407,1.0,0.65,0.7878787878787878,1.0,0.65,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.825,0.8194713088330109,1.0,0.851063829787234,0.65,0.7878787878787878
1.3,9518710759.699997,236864178,14.81038003003221,14.81038003003221,0.711,0.6846627145848405,0.8168567807351078,0.711,1.0,0.7757951900698216,0.6337135614702155,1.0,0.422,0.5935302390998594,1.0,0.422,SalehAhmad_roberta-base-finetuned-sms-spam-ham-detection,0.711,0.6846627145848405,1.0,0.7757951900698216,0.422,0.5935302390998594
