threshold,flops,non_zero_params,params_reduction_pct,flops_reduction_pct,overall_accuracy,overall_f1,overall_precision,overall_recall,ham_accuracy,ham_f1,ham_precision,ham_recall,spam_accuracy,spam_f1,spam_precision,spam_recall
0.0,11173625856.0,109483778,0.0,0.0,0.811,0.8109907385461889,0.8110609679497182,0.811,0.818,0.8123138033763655,0.8067061143984221,0.818,0.804,0.8096676737160121,0.8154158215010142,0.804
0.1,10811501730.35173,105935537,3.2408828639435505,3.2408828639435505,0.812,0.8119879672299026,0.8120798924524678,0.812,0.82,0.8134920634920635,0.8070866141732284,0.82,0.804,0.8104838709677419,0.8170731707317073,0.804
0.2,10455432361.976807,102446623,6.427577791478845,6.427577791478845,0.812,0.8119932317563432,0.8120449344705637,0.812,0.818,0.8131212723658051,0.808300395256917,0.818,0.806,0.8108651911468813,0.8157894736842105,0.806
0.30000000000000004,10110626758.767614,99068076,9.513466004068661,9.513466004068661,0.806,0.8059930157485669,0.8060440703461299,0.806,0.812,0.8071570576540755,0.8023715415019763,0.812,0.8,0.8048289738430584,0.8097165991902834,0.8
0.4,9781503188.155134,95843188,12.459005570670023,12.459005570670023,0.8,0.7999871991807477,0.8000768196658344,0.8,0.808,0.8015873015873016,0.7952755905511811,0.808,0.792,0.7983870967741935,0.8048780487804879,0.792
0.5,9470669419.921228,92797511,15.240857873940005,15.240857873939994,0.807,0.8066083819734963,0.8095070067547133,0.807,0.852,0.815311004784689,0.781651376146789,0.852,0.762,0.7979057591623037,0.8373626373626374,0.762
0.6000000000000001,9179803583.313044,89947488,17.84400425056578,17.84400425056577,0.799,0.7973951671187476,0.8087834962966636,0.799,0.888,0.8154269972451791,0.7538200339558574,0.888,0.71,0.7793633369923162,0.8637469586374696,0.71
0.7000000000000001,8909453420.206726,87298486,20.263542604457808,20.263542604457808,0.774,0.7664324100868127,0.8147977941176471,0.774,0.954,0.8084745762711865,0.7014705882352941,0.954,0.594,0.724390243902439,0.928125,0.594
0.8,8659275405.512823,84847139,22.502547363683412,22.502547363683423,0.7,0.6724533245987553,0.8013863773357444,0.7,0.99,0.7674418604651163,0.6265822784810127,0.99,0.41,0.5774647887323944,0.9761904761904762,0.41
0.9,8427630600.012216,82577388,24.575686454663625,24.575686454663625,0.611,0.5441286939931631,0.7686064407468711,0.611,0.994,0.7187274041937817,0.5628539071347678,0.994,0.228,0.3695299837925446,0.9743589743589743,0.228
1.0,8212679827.936313,80471212,26.499419850126106,26.499419850126106,0.521,0.3783733627146007,0.7553626149131767,0.521,1.0,0.676132521974307,0.5107252298263534,1.0,0.042,0.08061420345489444,1.0,0.042
1.1,8013275454.219485,78517366,28.284018478061657,28.284018478061657,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0
1.2000000000000002,7826606308.752097,76688305,29.954641316816822,29.954641316816822,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0
